Time,ECG,PCG,ACC
0.0027,-232694.2,2.8000000000000003,4620.0
0.0037,-232273.2,2.5999999999999996,4615.959595959596
0.0047,-231985.8,-16.900000000000002,4611.8172588832485
0.0057,-231731.8,-32.7,4602.680203045686
0.0067,-231894.2,-29.7,4594.10101010101
0.0077,-232160.7,-24.2,4596.121212121212
0.0087,-232842.4,-19.5,4598.284263959391
0.0097,-233627.9,-14.499999999999998,4602.3451776649745
0.010700000000000001,-234313.4,-8.099999999999989,4606.315789473684
0.011700000000000002,-234973.9,0.30000000000001936,4609.473684210527
0.0127,-235174.4,6.5,4613.2
0.0137,-235259.9,10.8,4619.2
0.014700000000000001,-235207.0,16.20000000000001,4624.4
0.015700000000000002,-235119.5,18.0,4626.4
0.0167,-235336.4,15.200000000000006,4628.0
0.0177,-235629.4,14.700000000000001,4628.0
0.0187,-236160.0,15.0,4630.0
0.019700000000000002,-236750.0,14.299999999999997,4640.0
0.020700000000000003,-237277.6,13.299999999999997,4647.578947368421
0.0217,-237789.6,10.199999999999996,4645.473684210527
0.0227,-238152.0,6.199999999999992,4647.333333333333
0.023700000000000002,-238477.0,2.1999999999999917,4658.444444444444
0.0247,-238695.6,1.0,4675.096446700508
0.0257,-238887.6,-1.8000000000000043,4703.522842639594
0.0267,-239016.0,-9.300000000000018,4724.121212121212
0.027700000000000002,-239128.5,-16.900000000000013,4730.181818181818
0.028700000000000003,-239241.8,-22.50000000000001,4731.746192893401
0.0297,-239355.3,-28.200000000000006,4725.6548223350255
0.0307,-239418.0,-34.20000000000001,4719.6
0.0317,-239468.0,-36.0,4713.6
0.0327,-239302.8,-32.50000000000001,4711.212121212121
0.0337,-239083.8,-27.500000000000007,4714.242424242424
0.0347,-238734.0,-20.400000000000013,4713.441624365482
0.0357,-238351.5,-7.4999999999999485,4707.350253807106
0.0367,-238145.4,11.700000000000117,4696.727272727273
0.037700000000000004,-237983.4,32.000000000000114,4680.565656565656
0.038700000000000005,-238009.0,53.40000000000012,4669.137055837564
0.0397,-238081.5,73.29999999999997,4663.045685279188
0.0407,-238094.4,85.99999999999999,4662.5
0.0417,-238092.4,91.8,4667.5
0.0427,-238040.8,93.7,4670.50505050505
0.0437,-237976.8,87.69999999999995,4671.515151515152
0.044700000000000004,-238026.0,74.49999999999991,4673.055837563452
0.045700000000000005,-238103.5,56.699999999999896,4675.086294416244
0.0467,-238182.6,36.300000000000026,4678.777777777777
0.0477,-238262.1,14.60000000000003,4683.828282828283
0.0487,-238205.2,-0.3999999999999826,4691.208121827412
0.0497,-238114.2,-8.899999999999991,4700.3451776649745
0.0507,-238080.8,-17.300000000000033,4706.4
0.0517,-238061.8,-22.100000000000016,4710.4
0.052700000000000004,-238240.0,-27.900000000000038,4704.121212121212
0.053700000000000005,-238467.5,-44.000000000000114,4690.989898989899
0.054700000000000006,-238585.8,-63.300000000000104,4684.111675126904
0.0557,-238676.8,-88.59999999999997,4681.065989847716
0.0567,-238344.6,-134.79999999999993,4680.0
0.0577,-237906.6,-185.99999999999994,4680.0
0.0587,-237309.4,-184.89999999999992,4689.522842639594
0.0597,-236672.4,-95.39999999999934,4703.7360406091375
0.060700000000000004,-236454.6,55.500000000000924,4709.4
0.061700000000000005,-236341.6,200.20000000000076,4711.4
0.06269999999999999,-236739.4,268.29999999999967,4706.343434343435
0.06369999999999999,-237264.9,238.0000000000005,4698.262626262626
0.0647,-237799.19999999998,147.90000000000086,4689.421319796955
0.0657,-238335.7,46.300000000000836,4680.284263959391
0.0667,-238555.0,-37.89999999999936,4671.181818181818
0.0677,-238695.0,-101.59999999999951,4662.090909090909
0.0687,-238698.6,-157.49999999999955,4655.309644670051
0.0697,-238668.1,-206.19999999999962,4649.218274111675
0.0707,-238616.8,-225.60000000000002,4652.0
0.0717,-238560.3,-201.3999999999998,4657.0
0.0727,-238359.0,-138.1999999999996,4666.080808080808
0.0737,-238121.5,-50.899999999999494,4676.181818181818
0.0747,-237885.2,44.20000000000053,4676.33502538071
0.07569999999999999,-237649.2,134.59999999999928,4674.3045685279185
0.07669999999999999,-237704.8,216.29999999999933,4692.888888888889
0.07769999999999999,-237833.3,282.6999999999995,4715.111111111111
0.07869999999999999,-238091.0,312.89999999999986,4726.832487309644
0.0797,-238381.0,294.90000000000026,4736.984771573604
0.0807,-238433.8,232.50000000000063,4727.578947368421
0.0817,-238427.3,133.7000000000009,4716.0
0.0827,-238212.4,16.300000000001006,4720.040404040404
0.0837,-237945.4,-95.5999999999991,4723.9796954314725
0.0847,-237709.6,-182.59999999999934,4722.964467005077
0.0857,-237481.6,-235.40000000000006,4722.656565656565
0.0867,-237401.2,-255.00000000000006,4735.787878787879
