Time,ECG,PCG,ACC
0.0028,-14045.4,-1705.6,132.0
0.0038,-13888.9,-2443.8,130.989898989899
0.0048000000000000004,-13799.2,-1188.5999999999995,129.89847715736042
0.0058,-13809.7,-42.2000000000005,124.82233502538071
0.0068000000000000005,-13896.6,-88.2000000000001,120.20202020202021
0.0078,-14098.1,-82.00000000000004,124.24242424242424
0.0088,-14326.2,-14.599999999999937,129.2791878172589
0.0098,-14594.2,-27.599999999999987,147.55329949238578
0.0108,-14743.965517241379,-39.60000000000001,162.6
0.011800000000000001,-14716.379310344828,-52.20000000000002,148.59999999999997
0.0128,-14547.153465346535,-71.80000000000003,135.0909090909091
0.0138,-14136.757425742575,-89.6,126.0
0.0148,-13773.103448275862,-98.60000000000001,117.1472081218274
0.0158,-13496.256157635467,-100.0,110.04060913705582
0.0168,-13393.544554455444,-96.80000000000001,105.06060606060606
0.0178,-13660.871287128713,-85.6,112.13131313131314
0.0188,-13990.800000000001,-66.99999999999997,120.76142131979695
0.0198,-14466.800000000001,-49.39999999999998,137.005076142132
0.020800000000000003,-14854.0,-31.599999999999973,151.4
0.0218,-15034.0,-10.399999999999984,158.39999999999998
0.0228,-15145.45,12.40000000000003,166.2222222222222
0.0238,-15096.95,34.60000000000003,177.33333333333337
0.0248,-15053.7,54.99999999999996,189.79695431472084
0.0258,-15022.7,73.4,207.05583756345177
0.0268,-14993.2,90.60000000000002,221.010101010101
0.027800000000000002,-14967.2,109.20000000000003,225.05050505050505
0.028800000000000003,-14946.9,128.20000000000002,226.62944162436546
0.0298,-14939.9,140.0,221.55329949238578
0.0308,-14959.15,138.0,218.94736842105263
0.0318,-15039.65,132.2,222.10526315789474
0.032799999999999996,-15093.45,126.20000000000003,230.060606060606
0.0338,-15084.95,117.00000000000006,245.21212121212116
0.0348,-15016.150000000001,118.99999999999997,260.82233502538065
0.0358,-14806.65,128.0,277.0659898477157
0.0368,-14618.449999999999,134.8,293.72727272727275
0.0378,-14479.949999999999,147.20000000000002,310.89898989898995
0.0388,-14417.05,157.20000000000002,321.9086294416244
0.039799999999999995,-14530.55,154.20000000000005,325.9695431472081
0.040799999999999996,-14664.9,145.00000000000006,330.5
0.0418,-14847.9,140.60000000000002,335.5
0.0428,-15015.449999999999,141.6,347.5959595959596
0.0438,-15146.95,138.0,366.78787878787875
0.0448,-15269.3,136.2,388.1421319796954
0.0458,-15370.3,137.6,411.49238578680206
0.046799999999999994,-15432.9,133.20000000000005,433.6666666666666
0.047799999999999995,-15405.9,130.4,454.8787878787879
0.048799999999999996,-15335.550000000001,120.40000000000006,478.46700507614213
0.0498,-15164.050000000001,92.40000000000018,503.8477157360405
0.0508,-15012.5,58.8,522.9999999999999
0.0518,-14907.5,23.199999999999946,537.9999999999999
0.0528,-14846.45,-19.20000000000006,545.8181818181818
0.0538,-14887.95,-61.60000000000006,548.8484848484849
0.0548,-14952.85,-96.40000000000005,544.9644670050761
0.055799999999999995,-15072.349999999999,-123.79999999999986,536.8426395939086
0.056799999999999996,-15226.349999999999,-145.7999999999999,540.5656565656566
0.0578,-15460.849999999999,-155.59999999999997,550.6666666666666
0.0588,-15695.499999999998,-151.4,568.2842639593908
0.0598,-15930.5,-136.39999999999998,589.6040609137056
0.0608,-16063.35,-115.39999999999998,598.8
0.0618,-15957.85,-90.99999999999997,602.8
0.0628,-15770.300000000003,-61.20000000000017,606.1212121212121
0.0638,-15391.300000000003,-36.60000000000013,609.1515151515151
0.0648,-15069.000000000002,-22.400000000000066,610.730964467005
0.0658,-14879.000000000002,-16.00000000000003,611.746192893401
0.0668,-14756.35,-17.399999999999984,618.060606060606
0.0678,-14790.85,-20.399999999999984,626.1414141414141
0.0688,-14796.7,-27.399999999999956,627.2182741116751
0.0698,-14735.699999999999,-35.399999999999956,626.2030456852792
0.0708,-14674.85,-38.60000000000001,623.6
0.0718,-14614.35,-54.20000000000016,620.6
0.0728,-14630.650000000001,-69.20000000000012,615.1515151515151
0.0738,-14826.150000000001,-66.39999999999995,609.0909090909091
0.0748,-15026.450000000003,-63.399999999999984,608.8324873096446
0.07579999999999999,-15237.949999999999,-63.0,609.8477157360406
0.0768,-15360.050000000001,-54.20000000000006,607.4242424242425
0.0778,-15273.550000000001,-47.20000000000003,604.3939393939395
0.0788,-15145.800000000001,-46.8,596.9340101522844
0.0798,-14921.800000000001,-47.8,588.8121827411168
0.0808,-14729.150000000001,-47.2,570.0
0.0818,-14609.650000000001,-53.399999999999956,550.0
0.0828,-14529.45,-62.99999999999994,538.0
0.0838,-14540.95,-59.40000000000004,526.8888888888889
0.0848,-14616.349999999999,-54.00000000000003,513.8578680203045
0.0858,-14840.85,-59.40000000000004,500.6598984771573
0.0868,-15125.200000000004,-54.59999999999994,482.7272727272726
0.0878,-15549.200000000004,-41.79999999999988,464.54545454545433
0.0888,-15905.250000000002,-32.59999999999994,455.1370558375633
0.0898,-16102.750000000002,-15.799999999999843,445.99999999999983
0.09079999999999999,-16149.350000000002,4.7999999999998835,433.0
0.09179999999999999,-15843.850000000002,17.79999999999994,420.0
0.0928,-15517.800000000003,24.79999999999997,406.8686868686869
0.0938,-15143.800000000003,30.79999999999997,393.73604060913715
0.0948,-14889.95,44.79999999999991,380.5380710659899
0.0958,-14916.45,51.199999999999974,367.49494949494954
0.0968,-14989.449999999999,57.59999999999996,357.39393939393943
0.0978,-15170.949999999999,76.59999999999988,346.79187817258884
0.0988,-15278.050000000001,84.19999999999997,329.5329949238578
0.0998,-15211.550000000001,97.79999999999991,311.6842105263157
0.1008,-15116.25,121.79999999999986,288.5263157894736
0.1018,-14953.75,132.60000000000005,270.0
0.1028,-14827.25,130.79999999999995,270.0
0.1038,-14784.75,127.59999999999998,265.75634517766474
0.1048,-14703.849999999999,122.99999999999996,246.46700507614187
0.1058,-14533.349999999999,105.19999999999982,232.0
0.1068,-14276.449999999997,89.79999999999988,232.0
0.10779999999999999,-13817.950000000003,94.19999999999995,224.8730964467007
0.1088,-13370.700000000003,92.00000000000003,198.47715736040627
0.1098,-12949.700000000003,81.40000000000006,180.0
0.1108,-12596.35,82.99999999999997,180.0
0.1118,-12400.85,83.2,174.54545454545462
0.1128,-12211.050000000001,81.4,156.3636363636364
0.1138,-12034.550000000001,85.79999999999997,144.0
0.1148,-11865.1,92.59999999999997,144.0
0.1158,-11712.1,103.59999999999994,135.16161616161614
0.1168,-11648.65,126.79999999999986,109.90909090909096
0.1178,-11794.15,150.40000000000012,94.0
0.1188,-12004.450000000003,159.00000000000003,94.0
0.1198,-12365.950000000003,172.0000000000001,96.39999999999998
0.1208,-12684.700000000003,187.80000000000013,102.39999999999998
0.1218,-12903.700000000003,185.39999999999995,111.25252525252527
0.12279999999999999,-13072.3,178.40000000000003,124.38383838383835
0.1238,-13123.3,173.00000000000003,143.08629441624376
0.1248,-13188.55,155.2000000000001,169.4822335025382
0.1258,-13287.05,132.60000000000014,199.45454545454558
0.1268,-13408.949999999999,122.40000000000003,233.7979797979798
0.1278,-13585.449999999999,118.60000000000002,271.5634517766497
0.1288,-13778.449999999999,106.80000000000008,313.18781725888323
0.1298,-14009.949999999999,92.00000000000009,353.0
0.1308,-14286.299999999997,91.39999999999998,391.0
0.1318,-14667.299999999997,104.79999999999991,426.1616161616161
0.1328,-15075.899999999998,118.39999999999992,458.48484848484827
0.1338,-15548.899999999998,125.79999999999997,474.0
0.1348,-15964.3,131.79999999999995,474.0
0.1358,-16245.3,148.1999999999999,470.6666666666667
0.1368,-16436.45,155.2,464.60606060606057
0.1378,-16417.95,93.60000000000043,450.426395939086
0.1388,-16376.95,-53.99999999999909,430.1218274111672
0.1398,-16283.45,-237.39999999999895,398.59999999999934
0.1408,-16227.6,-457.4000000000038,359.59999999999934
0.1418,-16259.6,-717.400000000006,316.72727272727207
0.1428,-16298.050000000001,-933.4000000000045,271.2727272727268
0.1438,-16351.550000000001,-1029.2000000000016,219.38071065989794
0.1448,-16351.499999999996,-997.3999999999987,163.54314720812124
0.1458,-16226.499999999996,-841.199999999996,112.48484848484763
0.1468,-16066.249999999995,-563.3999999999933,63.99999999999865
0.1478,-15823.750000000002,-207.80000000000206,33.03553299492377
0.1488,-15618.45,148.39999999999804,10.700507614213087
0.1498,-15499.95,424.59999999999854,-18.400000000000176
0.1508,-15424.68472906404,595.1999999999991,-50.400000000000176
0.1518,-15450.300492610837,713.7999999999994,-79.0909090909089
0.1528,-15455.633663366338,751.9999999999999,-106.36363636363569
0.1538,-15406.128712871288,372.8000000000026,-124.9644670050757
0.1548,-15321.216748768478,-743.7999999999929,-140.1928934010148
0.1558,-15130.08374384237,-2121.3999999999924,-148.54545454545442
0.1568,-14932.316831683174,-2909.1999999999966,-154.60606060606054
0.1578,-14711.0297029703,-3105.5999999999995,-153.65482233502541
0.1588,-14488.599999999999,-2939.800000000001,-150.60913705583758
0.1598,-14261.599999999999,-2306.000000000004,-118.00000000000023
0.1608,-14046.499999999998,-1415.000000000005,-78.00000000000023
0.1618,-13878.999999999998,-462.60000000000525,-24.747474747474605
0.1628,-13765.900000000001,759.3999999999928,31.818181818182538
0.1638,-13870.400000000001,2260.1999999999916,89.45177664974707
0.1648,-14024.600000000002,3569.3999999999933,147.31979695431568
0.1658,-14377.600000000002,4344.599999999997,185.19191919191965
0.1668,-14721.800000000001,4566.4,219.53535353535386
0.1678,-15030.800000000001,4389.800000000001,243.4314720812185
0.1688,-15322.800000000001,4023.200000000002,265.7664974619292
0.1698,-15546.800000000001,3568.8000000000025,295.47368421052647
0.1708,-15767.2,2903.000000000004,326.0
0.1718,-15973.2,1903.9999999999823,353.27272727272754
0.1728,-16120.1,688.3999999999722,380.6091370558382
0.1738,-16030.6,-866.0000000000362,411.06598984771637
0.1748,-15870.999999999998,-2564.800000000038,442.72727272727394
0.1758,-15430.999999999998,-3523.200000000017,497.2727272727283
0.1768,-15040.099999999999,-3414.5999999999926,551.5532994923865
0.1778,-14845.599999999995,-2609.7999999999793,602.3147208121835
0.1788,-14744.800000000001,-1450.6000000000067,652.5999999999995
0.1798,-15018.800000000001,-298.2000000000063,698.5999999999995
0.1808,-15262.1,420.1999999999966,742.3232323232321
0.1818,-15382.6,554.1999999999999,765.5555555555552
0.1828,-15427.399999999998,236.2000000000022,786.3654822335025
0.1838,-15169.399999999998,-468.79999999999563,789.4111675126903
0.1848,-14945.1,-1511.3999999999937,786.2424242424248
0.1858,-14855.6,-2661.799999999994,747.858585858586
0.1868,-14823.2,-3629.999999999995,705.1269035532993
0.1878,-15019.2,-4241.199999999997,641.167512690355
0.1888,-15189.800000000001,-4505.5999999999985,572.5999999999996
0.1898,-15258.800000000001,-4473.8,485.5999999999995
0.1908,-15311.9,-4101.600000000002,398.2222222222218
0.1918,-15301.4,-3389.0000000000045,309.33333333333326
0.1928,-15312.900000000001,-2400.2000000000057,225.2588832487311
0.1938,-15412.400000000001,-1183.200000000007,158.25380710659903
0.1948,-15470.9,140.19999999999254,92.09090909090915
0.1958,-15365.4,1407.9999999999932,28.454545454545766
0.1968,-15211.299999999997,2477.9999999999945,-36.639593908628925
0.1978,-14862.799999999997,3242.9999999999964,-105.67512690355287
0.1988,-14578.4,3670.199999999998,-170.4999999999997
0.1998,-14550.4,3750.0,-225.4999999999997
0.2008,-14596.700000000003,3569.6000000000013,-273.090909090909
0.2018,-14940.200000000003,3241.600000000002,-303.3939393939396
0.2028,-15252.6,2787.8000000000025,-338.6192893401022
0.2038,-15440.6,2264.799999999991,-384.3045685279195
0.2048,-15592.5,1764.3999999999892,-423.89898989899035
0.2058,-15600.0,1326.7999999999906,-452.1818181818185
0.2068,-15618.0,976.3999999999926,-465.4923857868019
0.2078,-15678.0,727.5999999999949,-453.30964467005066
0.2088,-15704.3,579.5999999999972,-439.1999999999998
0.20980000000000001,-15595.799999999997,537.9999999999995,-422.1999999999998
0.21080000000000002,-15450.79999999999,608.400000000002,-399.474747474747
0.2118,-15159.8,750.1999999999991,-368.1616161616162
0.2128,-14926.1,926.599999999999,-334.223350253807
0.2138,-14921.6,1125.399999999999,-296.6598984771572
0.2148,-14956.400000000001,1270.7999999999993,-255.54545454545467
0.2158,-15148.400000000001,1336.9999999999998,-210.09090909091003
0.2168,-15263.9,1369.3999999999999,-157.3705583756363
0.2178,-15073.4,1347.8000000000002,-96.4568527918799
0.2188,-14838.299999999997,1228.2000000000007,-31.00000000000194
0.2198,-14424.799999999997,1036.800000000001,38.99999999999807
0.2208,-14085.9,806.4000000000013,107.8383838383823
0.2218,-14045.4,542.2000000000015,175.51515151515065
0.2228,-14050.300000000001,261.60000000000156,252.8730964466999
0.2238,-14236.800000000001,-26.199999999998425,339.1675126903548
0.2248,-14377.8,-306.3999999999985,421.3333333333333
0.2258,-14336.8,-532.3999999999988,500.1212121212129
0.2268,-14290.699999999999,-713.3999999999991,564.0913705583764
0.2278,-14224.199999999999,-890.399999999999,616.8832487309653
0.2288,-14211.300000000001,-1045.999999999999,669.2000000000008
0.2298,-14412.800000000001,-1143.1999999999996,721.2000000000008
0.2308,-14596.900000000001,-1184.7999999999997,770.4848484848492
0.2318,-14711.400000000001,-1202.1999999999998,817.9595959595964
0.2328,-14747.3,-1224.9999999999998,860.5482233502541
0.2338,-14468.8,-1250.8,900.1421319796958
0.2348,-14197.399999999998,-1271.2000000000003,932.3838383838387
0.2358,-13954.399999999998,-1286.2000000000003,960.6666666666667
0.2368,-13801.800000000001,-1293.8000000000002,978.8426395939086
0.2378,-14010.800000000001,-1301.4,992.0406091370559
0.2388,-14241.700000000003,-1291.7999999999997,987.8947368421051
0.2398,-14560.200000000008,-1264.1999999999994,976.3157894736839
0.24080000000000001,-14810.0,-1274.0000000000005,955.414141414141
0.24180000000000001,-14785.0,-1302.8000000000006,932.1818181818178
0.2428,-14732.5,-1306.6,904.6903553299496
0.2438,-14570.0,-1290.8000000000002,876.2639593908633
0.2448,-14445.6,-1221.4000000000005,842.8080808080813
0.2458,-14473.6,-1071.400000000001,808.4646464646471
0.2468,-14491.5,-858.8000000000012,787.2182741116754
0.2478,-14469.0,-618.8000000000013,767.9289340101526
0.2488,-14385.599999999999,-347.6000000000015,745.3000000000004
0.2498,-14058.599999999999,-38.40000000000177,722.3000000000004
0.2508,-13743.39999999999,218.6000000000054,685.4545454545447
0.2518,-13475.39999999999,398.2000000000037,647.0707070707059
0.2528,-13290.400000000005,553.4000000000034,622.5177664974615
0.2538,-13437.400000000005,663.2000000000022,599.1675126903551
0.2548,-13602.300000000007,703.0000000000006,573.0505050505046
0.2558,-13838.8,703.1999999999998,546.7878787878781
0.25680000000000003,-14007.000000000002,713.2000000000003,529.2588832487307
0.25780000000000003,-13901.999999999998,712.8,512.0
0.25880000000000003,-13761.69999999999,669.5999999999988,500.0
0.25980000000000003,-13480.19999999999,605.3999999999985,488.0
0.26080000000000003,-13244.899999999998,551.9999999999989,491.0303030303032
0.26180000000000003,-13194.399999999998,511.59999999999917,493.979695431472
0.26280000000000003,-13198.200000000008,449.5999999999985,492.9644670050761
0.26380000000000003,-13419.200000000008,364.799999999998,492.2525252525255
0.26480000000000004,-13635.800000000007,285.3999999999983,497.3030303030305
0.26580000000000004,-13834.800000000007,193.9999999999979,502.2131979695432
0.26680000000000004,-13977.299999999997,74.1999999999972,505.2588832487311
0.26780000000000004,-13893.799999999997,-35.00000000000233,508.9000000000004
0.26880000000000004,-13763.499999999989,-130.40000000000208,517.9000000000004
0.26980000000000004,-13445.999999999989,-247.4000000000027,527.6161616161623
0.27080000000000004,-13147.199999999993,-349.6000000000022,543.7777777777782
0.27180000000000004,-12923.199999999993,-413.00000000000125,558.4873096446701
0.27280000000000004,-12749.6,-458.40000000000094,562.5482233502539
0.27380000000000004,-12777.6,-479.80000000000035,569.4848484848494
0.27480000000000004,-12802.800000000001,-489.4000000000002,592.7171717171728
0.27580000000000005,-12816.800000000001,-487.7999999999999,616.4873096446715
0.27680000000000005,-12792.099999999995,-469.3999999999995,642.8832487309656
0.27780000000000005,-12612.599999999995,-446.5999999999995,667.8000000000006
0.27880000000000005,-12443.999999999996,-431.5999999999997,686.8000000000006
0.27980000000000005,-12318.999999999996,-406.5999999999994,703.8181818181821
0.28080000000000005,-12230.200000000003,-357.7999999999988,712.9090909090913
0.28180000000000005,-12286.200000000003,-312.5999999999971,720.8934010152286
0.28280000000000005,-12324.8,-269.59999999999667,724.9543147208124
0.28380000000000005,-12293.8,-211.39999999999517,727.7474747474747
0.28480000000000005,-12237.699999999995,-154.99999999999574,726.7373737373737
0.28580000000000005,-12081.199999999995,-87.99999999999456,724.629441624365
0.28680000000000005,-11955.4,-5.1999999999933095,719.5532994923853
0.28780000000000006,-11952.4,55.200000000004195,712.3999999999991
0.28880000000000006,-11963.900000000001,121.20000000000536,700.3999999999991
0.28980000000000006,-12033.400000000001,194.20000000000573,691.6969696969696
0.29080000000000006,-12067.029556650243,241.0000000000031,690.6868686868686
0.2918,-11957.177339901478,289.80000000000115,689.3502538071066
0.2928,-11858.594059405941,364.8000000000018,687.3197969543147
0.2938,-11815.029702970296,461.8000000000022,681.4040404040403
