Time,ECG,PCG,ACC
0.0035,-26014.2,-129.5,1192.0
0.0045000000000000005,-25707.2,-123.50000000000003,1217.2525252525252
0.005500000000000001,-25439.399999999998,-215.00000000000017,1242.0609137055837
0.0065000000000000014,-25230.399999999998,-323.0000000000001,1245.1065989847716
0.0075000000000000015,-25206.2,-346.99999999999994,1247.1919191919192
0.008500000000000002,-25459.2,-315.99999999999994,1231.030303030303
0.009500000000000003,-25730.4,-269.4999999999998,1214.7918781725887
0.010500000000000002,-26028.9,-109.99999999999932,1197.5329949238578
0.011500000000000003,-26263.2,112.00000000000064,1181.0
0.012500000000000004,-26401.2,144.9999999999995,1171.0
0.013500000000000005,-26521.4,-67.00000000000156,1162.6060606060607
0.014500000000000004,-26614.9,-341.5000000000011,1168.6666666666667
0.015500000000000005,-26647.4,-470.50000000000006,1174.6091370558377
0.016500000000000008,-26588.399999999998,-434.49999999999943,1179.6852791878173
0.017500000000000005,-26468.8,-347.99999999999955,1182.4848484848485
0.018500000000000006,-26258.3,-249.99999999999926,1172.3838383838383
0.019500000000000007,-26103.6,-156.49999999999946,1159.685279187817
0.020500000000000008,-26032.6,-113.99999999999996,1134.3045685279185
0.02150000000000001,-25996.8,-148.50000000000065,1110.1999999999998
0.02250000000000001,-26013.8,-255.50000000000145,1091.1999999999998
0.02350000000000001,-25952.0,-408.0000000000017,1072.161616161616
0.024500000000000008,-25772.0,-581.0000000000013,1052.9696969696968
0.02550000000000001,-25604.8,-735.0000000000011,1036.213197969543
0.02650000000000001,-25456.8,-790.9999999999999,1028.0913705583755
0.02750000000000001,-25454.800000000003,-754.4999999999994,1020.2323232323232
0.02850000000000001,-25671.800000000003,-698.4999999999994,1013.161616161616
0.029500000000000012,-25910.800000000003,-609.9999999999985,1009.9187817258884
0.030500000000000013,-26182.800000000003,-451.49999999999727,1017.02538071066
0.031500000000000014,-26357.03448275862,-149.49999999999432,1026.5000000000002
0.032500000000000015,-26384.620689655174,266.0000000000059,1041.5000000000002
0.033500000000000016,-26447.975247524755,611.5000000000038,1057.4545454545457
0.03450000000000002,-26572.23267326733,937.5000000000053,1075.636363636364
0.03550000000000002,-26782.6551724138,1324.0000000000068,1094.4974619289344
0.03650000000000002,-27153.098522167496,1642.000000000005,1114.8020304568531
0.03750000000000002,-27447.455445544558,1824.0000000000025,1130.4747474747476
0.03850000000000002,-27580.12871287129,1809.999999999997,1137.5454545454547
0.03950000000000002,-27574.899999999994,1553.4999999999923,1131.1065989847712
0.04050000000000002,-27247.899999999994,1147.9999999999907,1101.6649746192888
0.04150000000000002,-26889.84999999999,679.4999999999898,1065.599999999999
0.042500000000000024,-26459.34999999999,195.9999999999885,1019.599999999999
0.043500000000000025,-26045.799999999992,-244.5000000000113,964.5252525252507
0.04450000000000002,-25671.799999999996,-625.0000000000074,895.8383838383822
0.04550000000000002,-25300.799999999996,-923.500000000005,824.4467005076124
0.04650000000000002,-24936.799999999996,-1086.0000000000018,749.3197969543128
0.04750000000000002,-24667.45,-1113.9999999999995,677.5454545454529
