Time,ECG,PCG,ACC
0.0028,-103636.0,-50.6,5108.0
0.0038,-103652.5,-24.6,5109.010101010101
0.0048000000000000004,-103669.0,-66.40000000000002,5109.715736040609
0.0058,-103625.0,-105.99999999999999,5095.502538071066
0.0068000000000000005,-103581.0,-102.6,5080.939393939394
0.0078,-103579.0,-104.8,5059.727272727273
0.0088,-103577.0,-118.00000000000001,5038.507614213198
0.0098,-103630.5,-129.0,5017.187817258883
0.0108,-103684.0,-137.4,4995.9
0.011800000000000001,-103740.0,-148.60000000000002,4974.9
0.0128,-103796.0,-157.4,4954.787878787879
0.0138,-103817.5,-166.2,4942.666666666667
0.0148,-103839.0,-171.20000000000002,4931.02538071066
0.0158,-103791.0,-159.2,4922.903553299492
0.0168,-103743.0,-125.60000000000008,4914.484848484848
0.0178,-103633.0,-74.79999999999995,4904.383838383838
0.0188,-103523.0,-6.399999999999892,4892.893401015229
0.0198,-103466.5,76.80000000000013,4874.619289340101
0.020800000000000003,-103410.0,154.0000000000001,4859.2
0.0218,-103498.0,201.80000000000004,4855.2
0.0228,-103586.0,222.8,4850.989898989899
0.0238,-103716.5,230.0,4845.939393939394
0.0248,-103847.0,229.4,4838.203045685279
0.0258,-103874.0,221.79999999999998,4820.944162436548
0.0268,-103901.0,211.2,4802.69696969697
0.027800000000000002,-103853.0,209.0,4781.484848484848
0.028800000000000003,-103805.0,217.0,4762.162436548223
0.0298,-103782.0,232.60000000000002,4747.94923857868
0.0308,-103759.0,261.6,4735.6
0.0318,-103751.11822660099,304.00000000000006,4727.6
0.032799999999999996,-103743.23645320197,352.9999999999997,4722.606060606061
0.0338,-103709.86633663367,398.9999999999998,4724.626262626262
0.0348,-103675.70792079208,427.9999999999999,4731.197969543147
0.0358,-103633.75369458128,434.6,4747.441624365482
0.0368,-103591.38916256158,418.2,4762.949494949495
0.0378,-103553.38613861386,375.5999999999999,4777.090909090909
0.0388,-103515.76237623762,306.7999999999999,4794.263959390863
0.039799999999999995,-103488.6,217.60000000000053,4816.598984771574
0.040799999999999996,-103462.6,114.20000000000059,4837.2
0.0418,-103493.75,0.20000000000064233,4855.2
0.0428,-103531.25,-120.60000000000001,4870.040404040404
0.0438,-103623.2,-238.60000000000016,4880.141414141414
0.0448,-103721.2,-341.20000000000016,4889.411167512691
0.0458,-103773.75,-421.8000000000001,4897.532994923858
0.046799999999999994,-103821.25,-480.9999999999997,4907.909090909091
0.047799999999999995,-103778.3,-511.9999999999999,4921.040404040404
0.048799999999999996,-103725.3,-511.40000000000003,4935.634517766497
0.0498,-103665.1,-491.60000000000014,4951.878172588832
0.0508,-103604.1,-460.6,4967.0
0.0518,-103589.45,-417.99999999999994,4981.0
0.0528,-103579.95,-369.79999999999995,4988.0
0.0538,-103568.65,-320.79999999999995,4988.0
0.0548,-103557.15,-272.5999999999999,4983.776649746193
0.055799999999999995,-103524.05,-221.4000000000003,4975.6548223350255
0.056799999999999996,-103488.55,-179.00000000000023,4972.0
0.0578,-103486.35,-145.40000000000018,4972.0
0.0588,-103487.85,-108.6,4976.05076142132
0.0598,-103546.05,-73.79999999999995,4983.157360406091
0.0608,-103610.55,-42.19999999999996,4984.105263157895
0.0618,-103673.7,-3.199999999999946,4980.9473684210525
0.0628,-103736.7,37.79999999999977,4965.3
0.0638,-103728.15,77.19999999999979,4944.3
0.0648,-103711.65,122.59999999999974,4930.3
0.0658,-103643.85,166.39999999999975,4919.3
0.0668,-103570.35,200.59999999999982,4919.5
0.0678,-103544.55,234.9999999999998,4924.5
0.0688,-103524.05,257.9999999999999,4926.0
0.0698,-103558.45,262.0,4926.0
0.0708,-103598.95,261.2,4948.105263157895
0.0718,-103574.65,252.99999999999991,4979.684210526316
0.0728,-103543.15,230.9999999999998,4986.0
0.0738,-103450.0,205.1999999999998,4986.0
0.0748,-103350.0,172.79999999999973,4994.324873096447
0.07579999999999999,-103358.0,131.60000000000025,5004.477157360406
0.0768,-103378.0,92.60000000000022,5006.0
0.0778,-103486.65,53.80000000000022,5006.0
0.0788,-103605.15,11.600000000000236,5019.248730964467
0.0798,-103584.15,-25.7999999999998,5034.477157360406
0.0808,-103547.65,-55.39999999999985,5051.3
0.0818,-103390.55,-79.39999999999986,5068.3
0.0828,-103220.05,-97.59999999999991,5075.454545454545
0.0838,-103187.7,-107.39999999999995,5081.515151515152
0.0848,-103170.7,-112.19999999999997,5090.406091370558
0.0858,-103284.2,-113.0,5099.543147208122
0.0868,-103412.2,-106.59999999999994,5105.757575757576
0.0878,-103439.85,-96.99999999999991,5111.818181818182
0.0888,-103456.35,-85.3999999999999,5119.878172588833
0.0898,-103377.45,-70.99999999999987,5128.0
0.09079999999999999,-103287.95,-62.40000000000004,5129.0
0.09179999999999999,-103265.5,-58.600000000000016,5130.0
0.0928,-103250.5,-50.80000000000005,5130.0
0.0938,-103273.75,-41.80000000000005,5129.776649746193
0.0948,-103301.25,-34.40000000000004,5118.609137055838
0.0958,-103286.45,-26.600000000000044,5107.141414141414
0.0968,-103266.95,-14.600000000000072,5089.969696969697
0.0978,-103274.0,-8.348877145181177e-14,5072.578680203045
0.0988,-103284.0,13.399999999999928,5052.274111675127
0.0998,-103337.2,27.199999999999925,5031.9
0.1008,-103395.2,39.59999999999994,5010.9
0.1018,-103395.15,50.00000000000006,4989.676767676768
0.1028,-103388.65,60.000000000000085,4966.444444444444
0.1038,-103346.6,69.20000000000007,4944.172588832487
0.1048,-103300.6,75.80000000000005,4928.944162436548
0.1058,-103323.45,78.60000000000002,4913.575757575758
0.1068,-103353.95,79.80000000000001,4897.414141414141
0.10779999999999999,-103388.5,78.4,4882.791878172588
0.1088,-103423.5,74.00000000000003,4875.685279187817
0.1098,-103353.2,69.00000000000003,4865.4
0.1108,-103271.2,60.00000000000006,4842.4
0.1118,-103173.9,50.00000000000006,4819.353535353535
0.1128,-103074.9,40.80000000000005,4796.121212121212
0.1138,-103083.0,31.000000000000057,4777.776649746193
0.1148,-103103.0,24.20000000000003,4776.761421319797
0.1158,-103166.2,17.400000000000038,4777.515151515152
0.1168,-103234.2,8.80000000000005,4783.575757575758
0.1178,-103250.9,1.3999999999999613,4789.096446700508
0.1188,-103261.9,-4.000000000000042,4793.157360406091
0.1198,-103251.75,-10.600000000000058,4794.5
0.1208,-103239.25,-15.200000000000033,4789.5
0.1218,-103245.2,-17.600000000000016,4786.30303030303
0.12279999999999999,-103253.2,-21.199999999999978,4787.313131313132
0.1238,-103244.55,-21.200000000000006,4788.97461928934
0.1248,-103234.05,-21.0,4792.0203045685275
0.1258,-103180.8,-22.599999999999987,4794.353535353535
0.1268,-103122.8,-22.200000000000006,4795.363636363636
0.1278,-103056.25,-21.200000000000006,4799.756345177665
0.1288,-102988.75,-21.799999999999994,4809.908629441624
0.1298,-102978.85,-19.600000000000016,4816.0
0.1308,-102975.35,-15.000000000000028,4816.0
0.1318,-103055.09999999999,-10.000000000000028,4816.5
0.1328,-103144.09999999999,-5.800000000000022,4817.5
0.1338,-103229.5,-2.6000000000000165,4821.5
0.1348,-103314.5,2.799999999999967,4828.5
0.1358,-103287.45,4.7999999999999945,4829.0
0.1368,-103247.95,2.6000000000000165,4823.0
0.1378,-103141.4,2.0,4829.0
0.1388,-103027.4,2.7999999999999945,4847.0
0.1398,-102981.35,0.6000000000000165,4857.0526315789475
0.1408,-102942.85,-4.0000000000000835,4859.1578947368425
0.1418,-102983.1,-6.600000000000044,4867.272727272727
0.1428,-103032.1,-7.800000000000022,4879.39393939394
0.1438,-103049.15,-10.400000000000066,4892.1827411167515
0.1448,-103062.65,-14.200000000000088,4905.380710659899
0.1458,-102991.1,-17.400000000000066,4911.969696969697
0.1468,-102910.1,-18.800000000000022,4915.0
0.1478,-102804.8,-20.599999999999987,4912.598984771574
0.1488,-102696.8,-21.799999999999994,4907.522842639594
0.1498,-102657.65,-25.199999999999978,4909.5
0.1508,-102626.15,-30.79999999999997,4914.5
0.1518,-102685.55,-31.200000000000006,4922.363636363636
0.1528,-102755.05,-25.400000000000038,4931.454545454545
0.1538,-102834.9,-22.400000000000013,4939.84771573604
0.1548,-102915.9,-21.200000000000006,4947.969543147208
0.1558,-102923.1,-18.600000000000016,4965.90909090909
0.1568,-102922.1,-17.200000000000006,4987.121212121212
0.1578,-102870.7,-16.200000000000006,4999.035532994923
0.1588,-102813.7,-19.199999999999978,5008.172588832487
0.1598,-102780.55,-24.79999999999997,5014.8
0.1608,-102750.05,-27.599999999999987,5020.8
0.1618,-102747.0,-31.99999999999997,5011.49494949495
0.1628,-102747.0,-40.19999999999995,4998.363636363636
0.1638,-102721.35,-44.399999999999984,4994.33502538071
0.1648,-102692.85,-43.40000000000001,4992.3045685279185
0.1658,-102621.6,-39.00000000000003,4995.434343434344
0.1668,-102545.6,-32.40000000000004,4999.474747474747
0.1678,-102466.0,-25.400000000000038,5000.0
0.1688,-102386.0,-19.20000000000003,5000.0
0.1698,-102343.35,-11.600000000000044,5008.1
0.1708,-102304.85,-2.000000000000056,5017.1
0.1718,-102301.9,8.000000000000167,5023.454545454546
0.1728,-102302.9,14.800000000000132,5029.515151515152
0.1738,-102317.4,20.800000000000132,5036.53807106599
0.1748,-102333.4,27.600000000000154,5043.644670050761
0.1758,-102362.9,31.400000000000066,5035.363636363636
0.1768,-102393.9,31.199999999999978,5026.272727272727
0.1778,-102444.7,30.199999999999978,5023.045685279188
0.1788,-102497.7,29.200000000000006,5020.0
0.1798,-102534.05,26.600000000000016,5016.0
0.1808,-102568.55,23.600000000000016,5012.0
0.1818,-102546.28571428571,20.600000000000016,5017.050505050505
0.1828,-102517.71428571429,17.600000000000016,5021.878172588833
0.1838,-102477.82178217822,16.200000000000006,5015.786802030457
0.1848,-102436.23762376237,12.000000000000028,5010.0
0.1858,-102468.10344827587,7.000000000000028,5010.0
0.1868,-102512.93103448275,7.599999999999989,5010.213197969543
0.1878,-102620.86138613861,4.800000000000022,5013.258883248731
0.1888,-102742.64356435643,-2.399999999999955,5015.099999999999
0.1898,-102835.0,-7.999999999999972,5006.099999999999
0.1908,-102920.0,-10.599999999999989,4998.50505050505
0.1918,-102939.4,-11.0,5003.555555555556
0.1928,-102942.4,-14.199999999999978,5008.0
0.1938,-102938.6,-17.399999999999984,5008.0
0.1948,-102933.1,-17.200000000000006,5007.848484848485
0.1958,-102960.0,-18.599999999999987,5006.838383838384
0.1968,-102995.0,-17.400000000000013,5005.309644670051
0.1978,-103034.4,-11.400000000000038,5001.248730964467
0.1988,-103074.9,-6.800000000000022,4996.105263157895
0.1998,-103105.4,-2.000000000000028,4986.631578947368
0.2008,-103133.4,1.3999999999999835,4980.909090909091
0.2018,-103177.4,-1.1999999999999775,4983.939393939394
0.2028,-103225.4,-2.0,4985.675126903553
